instance,solver,num_vars,num_clauses,result,runtime_seconds
random3sat_realistic_944.cnf,WalkSAT_Optimized,60,300,UNSAT,0.2071
random3sat_realistic_945.cnf,WalkSAT_Optimized,70,350,UNSAT,0.213
random3sat_realistic_946.cnf,WalkSAT_Optimized,120,600,UNSAT,0.2222
random3sat_realistic_949.cnf,WalkSAT_Optimized,150,450,UNSAT,0.1354
random3sat_realistic_947.cnf,WalkSAT_Optimized,60,360,UNSAT,0.2612
random3sat_realistic_948.cnf,WalkSAT_Optimized,120,720,UNSAT,0.2686
random3sat_realistic_95.cnf,WalkSAT_Optimized,100,600,UNSAT,0.2731
random3sat_realistic_951.cnf,WalkSAT_Optimized,50,150,UNSAT,0.1325
random3sat_realistic_950.cnf,WalkSAT_Optimized,100,600,UNSAT,0.2717
random3sat_realistic_952.cnf,WalkSAT_Optimized,80,320,UNSAT,0.1702
random3sat_realistic_953.cnf,WalkSAT_Optimized,80,400,UNSAT,0.2272
random3sat_realistic_954.cnf,WalkSAT_Optimized,60,360,UNSAT,0.2491
random3sat_realistic_956.cnf,WalkSAT_Optimized,150,750,UNSAT,0.2349
random3sat_realistic_955.cnf,WalkSAT_Optimized,90,450,UNSAT,0.2423
random3sat_realistic_957.cnf,WalkSAT_Optimized,120,600,UNSAT,0.2305
random3sat_realistic_96.cnf,WalkSAT_Optimized,80,320,UNSAT,0.1613
random3sat_realistic_958.cnf,WalkSAT_Optimized,90,540,UNSAT,0.2661
random3sat_realistic_959.cnf,WalkSAT_Optimized,120,600,UNSAT,0.2403
random3sat_realistic_961.cnf,WalkSAT_Optimized,120,360,UNSAT,0.1389
random3sat_realistic_960.cnf,WalkSAT_Optimized,120,480,UNSAT,0.2015
random3sat_realistic_962.cnf,WalkSAT_Optimized,50,200,UNSAT,0.1715
random3sat_realistic_963.cnf,WalkSAT_Optimized,50,250,UNSAT,0.2161
random3sat_realistic_964.cnf,WalkSAT_Optimized,100,400,UNSAT,0.1724
random3sat_realistic_965.cnf,WalkSAT_Optimized,70,420,UNSAT,0.2633
random3sat_realistic_966.cnf,WalkSAT_Optimized,90,540,UNSAT,0.292
random3sat_realistic_968.cnf,WalkSAT_Optimized,150,750,UNSAT,0.2478
random3sat_realistic_967.cnf,WalkSAT_Optimized,120,720,UNSAT,0.3242
random3sat_realistic_970.cnf,WalkSAT_Optimized,80,320,UNSAT,0.1906
random3sat_realistic_969.cnf,WalkSAT_Optimized,150,900,UNSAT,0.3474
random3sat_realistic_97.cnf,WalkSAT_Optimized,50,300,UNSAT,0.3053
random3sat_realistic_971.cnf,WalkSAT_Optimized,70,420,UNSAT,0.2699
random3sat_realistic_975.cnf,WalkSAT_Optimized,50,150,SAT,0.0024
random3sat_realistic_972.cnf,WalkSAT_Optimized,70,350,UNSAT,0.2411
random3sat_realistic_974.cnf,WalkSAT_Optimized,50,250,UNSAT,0.237
random3sat_realistic_973.cnf,WalkSAT_Optimized,70,420,UNSAT,0.3251
random3sat_realistic_976.cnf,WalkSAT_Optimized,60,360,UNSAT,0.3069
random3sat_realistic_977.cnf,WalkSAT_Optimized,120,480,UNSAT,0.1852
random3sat_realistic_978.cnf,WalkSAT_Optimized,100,400,UNSAT,0.2016
random3sat_realistic_98.cnf,WalkSAT_Optimized,90,270,SAT,0.0542
random3sat_realistic_982.cnf,WalkSAT_Optimized,80,240,SAT,0.0063
random3sat_realistic_983.cnf,WalkSAT_Optimized,80,240,SAT,0.0884
random3sat_realistic_981.cnf,WalkSAT_Optimized,90,270,UNSAT,0.1203
random3sat_realistic_985.cnf,WalkSAT_Optimized,60,180,SAT,0.0037
random3sat_realistic_979.cnf,WalkSAT_Optimized,150,900,UNSAT,0.3215
random3sat_realistic_980.cnf,WalkSAT_Optimized,120,600,UNSAT,0.2421
random3sat_realistic_984.cnf,WalkSAT_Optimized,90,360,UNSAT,0.1645
random3sat_realistic_986.cnf,WalkSAT_Optimized,50,300,UNSAT,0.2355
random3sat_realistic_99.cnf,WalkSAT_Optimized,70,210,SAT,0.0108
random3sat_realistic_987.cnf,WalkSAT_Optimized,70,420,UNSAT,0.2742
random3sat_realistic_988.cnf,WalkSAT_Optimized,50,250,UNSAT,0.2186
random3sat_realistic_989.cnf,WalkSAT_Optimized,120,480,UNSAT,0.1734
random3sat_realistic_991.cnf,WalkSAT_Optimized,70,420,UNSAT,0.2696
random3sat_realistic_990.cnf,WalkSAT_Optimized,100,600,UNSAT,0.3085
random3sat_realistic_993.cnf,WalkSAT_Optimized,90,540,UNSAT,0.297
random3sat_realistic_992.cnf,WalkSAT_Optimized,150,900,UNSAT,0.3265
random3sat_realistic_998.cnf,WalkSAT_Optimized,80,240,SAT,0.0075
random3sat_realistic_994.cnf,WalkSAT_Optimized,100,400,UNSAT,0.1686
random3sat_realistic_995.cnf,WalkSAT_Optimized,90,360,UNSAT,0.1843
sudoku_1.cnf,WalkSAT_Optimized,81,200,SAT,0.0016
sudoku_10.cnf,WalkSAT_Optimized,81,259,SAT,0.0237
random3sat_realistic_999.cnf,WalkSAT_Optimized,60,240,UNSAT,0.1871
sudoku_4.cnf,WalkSAT_Optimized,81,300,SAT,0.0102
sudoku_2.cnf,WalkSAT_Optimized,81,334,SAT,0.1164
sudoku_6.cnf,WalkSAT_Optimized,81,225,SAT,0.0027
random3sat_realistic_997.cnf,WalkSAT_Optimized,150,750,UNSAT,0.2528
sudoku_7.cnf,WalkSAT_Optimized,81,231,SAT,0.0277
sudoku_8.cnf,WalkSAT_Optimized,81,296,SAT,0.0196
sudoku_3.cnf,WalkSAT_Optimized,81,392,UNSAT,0.2292
sudoku_5.cnf,WalkSAT_Optimized,81,359,UNSAT,0.229
sudoku_9.cnf,WalkSAT_Optimized,81,394,UNSAT,0.2339
sudoku_realistic_1.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5431
sudoku_realistic_10.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5559
sudoku_realistic_101.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5063
sudoku_realistic_100.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6504
sudoku_realistic_102.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4371
sudoku_realistic_103.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3982
sudoku_realistic_104.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4594
sudoku_realistic_105.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5053
sudoku_realistic_106.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5185
sudoku_realistic_107.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.543
sudoku_realistic_108.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4993
sudoku_realistic_109.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4379
sudoku_realistic_110.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3858
sudoku_realistic_11.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4721
sudoku_realistic_111.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4328
sudoku_realistic_112.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5221
sudoku_realistic_113.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6092
sudoku_realistic_114.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6423
sudoku_realistic_115.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5659
sudoku_realistic_116.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.735
sudoku_realistic_117.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5079
sudoku_realistic_118.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5897
sudoku_realistic_119.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5129
sudoku_realistic_12.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5045
sudoku_realistic_120.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3768
sudoku_realistic_122.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4037
sudoku_realistic_121.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4803
sudoku_realistic_123.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3752
sudoku_realistic_124.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4955
sudoku_realistic_126.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3613
sudoku_realistic_125.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4127
sudoku_realistic_127.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3504
sudoku_realistic_128.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5344
sudoku_realistic_13.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4651
sudoku_realistic_129.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5272
sudoku_realistic_130.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4018
sudoku_realistic_132.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.94
sudoku_realistic_131.cnf,WalkSAT_Optimized,819,8829,UNSAT,2.1048
sudoku_realistic_134.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.884
sudoku_realistic_133.cnf,WalkSAT_Optimized,819,8829,UNSAT,2.1006
sudoku_realistic_135.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.7062
sudoku_realistic_138.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.7867
sudoku_realistic_136.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.9182
sudoku_realistic_137.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.9136
sudoku_realistic_139.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5087
sudoku_realistic_140.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4071
sudoku_realistic_141.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4783
sudoku_realistic_14.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5723
sudoku_realistic_142.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.373
sudoku_realistic_143.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4576
sudoku_realistic_144.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3609
sudoku_realistic_145.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4189
sudoku_realistic_146.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3727
sudoku_realistic_149.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.386
sudoku_realistic_147.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4872
sudoku_realistic_148.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5042
sudoku_realistic_15.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.7748
sudoku_realistic_151.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.7341
sudoku_realistic_150.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.8241
sudoku_realistic_152.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.8279
sudoku_realistic_153.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.7463
sudoku_realistic_154.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6966
sudoku_realistic_155.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6635
sudoku_realistic_156.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6767
sudoku_realistic_157.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.9053
sudoku_realistic_158.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.9474
sudoku_realistic_159.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.9554
sudoku_realistic_16.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.92
sudoku_realistic_160.cnf,WalkSAT_Optimized,819,8829,UNSAT,2.0281
sudoku_realistic_161.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.961
sudoku_realistic_162.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.9329
sudoku_realistic_163.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.9395
sudoku_realistic_164.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6518
sudoku_realistic_167.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6117
sudoku_realistic_165.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.7
sudoku_realistic_166.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6986
sudoku_realistic_168.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.7102
sudoku_realistic_169.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.7913
sudoku_realistic_17.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.804
sudoku_realistic_170.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.8298
sudoku_realistic_171.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6403
sudoku_realistic_173.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4892
sudoku_realistic_172.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5948
sudoku_realistic_174.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5797
sudoku_realistic_175.cnf,WalkSAT_Optimized,819,8829,SAT,1.0787
sudoku_realistic_176.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4622
sudoku_realistic_177.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4404
sudoku_realistic_178.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4673
sudoku_realistic_179.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4007
sudoku_realistic_180.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4201
sudoku_realistic_18.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4896
sudoku_realistic_181.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4178
sudoku_realistic_182.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4467
sudoku_realistic_183.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3986
sudoku_realistic_184.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4719
sudoku_realistic_185.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5325
sudoku_realistic_186.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4701
sudoku_realistic_187.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6086
sudoku_realistic_188.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5277
sudoku_realistic_189.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4347
sudoku_realistic_19.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6182
sudoku_realistic_190.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5728
sudoku_realistic_191.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5871
sudoku_realistic_192.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5839
sudoku_realistic_193.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5041
sudoku_realistic_194.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3922
sudoku_realistic_195.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4867
sudoku_realistic_196.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4871
sudoku_realistic_197.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4222
sudoku_realistic_198.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4416
sudoku_realistic_199.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3618
sudoku_realistic_2.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3568
sudoku_realistic_20.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4811
sudoku_realistic_200.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4233
sudoku_realistic_21.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4062
sudoku_realistic_22.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4708
sudoku_realistic_23.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3883
sudoku_realistic_24.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3942
sudoku_realistic_25.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3847
sudoku_realistic_26.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.395
sudoku_realistic_27.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4169
sudoku_realistic_28.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3719
sudoku_realistic_29.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4383
sudoku_realistic_3.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4905
sudoku_realistic_30.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4779
sudoku_realistic_31.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3589
sudoku_realistic_32.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4458
sudoku_realistic_33.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5363
sudoku_realistic_34.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4147
sudoku_realistic_36.cnf,WalkSAT_Optimized,819,8829,SAT,1.0764
sudoku_realistic_35.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3739
sudoku_realistic_37.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.456
sudoku_realistic_38.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.479
sudoku_realistic_39.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4312
sudoku_realistic_4.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6194
sudoku_realistic_40.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4491
sudoku_realistic_41.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5214
sudoku_realistic_42.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5708
sudoku_realistic_43.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5364
sudoku_realistic_44.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5885
sudoku_realistic_45.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.2643
sudoku_realistic_46.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3807
sudoku_realistic_47.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5575
sudoku_realistic_48.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3516
sudoku_realistic_49.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3727
sudoku_realistic_5.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4869
sudoku_realistic_50.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3962
sudoku_realistic_51.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5299
sudoku_realistic_52.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.488
sudoku_realistic_53.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4858
sudoku_realistic_54.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4872
sudoku_realistic_55.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4143
sudoku_realistic_56.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4523
sudoku_realistic_57.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4022
sudoku_realistic_58.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5661
sudoku_realistic_59.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5828
sudoku_realistic_6.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.7257
sudoku_realistic_60.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6455
sudoku_realistic_61.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5965
sudoku_realistic_62.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6785
sudoku_realistic_63.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6405
sudoku_realistic_64.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5988
sudoku_realistic_65.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5714
sudoku_realistic_66.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3505
sudoku_realistic_67.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4295
sudoku_realistic_68.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3834
sudoku_realistic_69.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4281
sudoku_realistic_7.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6204
sudoku_realistic_70.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6449
sudoku_realistic_71.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5674
sudoku_realistic_72.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5081
sudoku_realistic_73.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6748
sudoku_realistic_74.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4795
sudoku_realistic_75.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5489
sudoku_realistic_76.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3856
sudoku_realistic_77.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4677
sudoku_realistic_78.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.6308
sudoku_realistic_79.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5134
sudoku_realistic_8.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.662
sudoku_realistic_80.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5079
sudoku_realistic_81.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4124
sudoku_realistic_82.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5259
sudoku_realistic_83.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4609
sudoku_realistic_84.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4434
sudoku_realistic_85.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3779
sudoku_realistic_86.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4734
sudoku_realistic_87.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4783
sudoku_realistic_88.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.3862
sudoku_realistic_89.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4451
sudoku_realistic_9.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4467
sudoku_realistic_90.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4962
sudoku_realistic_91.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5532
sudoku_realistic_92.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4522
sudoku_realistic_93.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.5081
sudoku_realistic_94.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4459
sudoku_realistic_95.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4178
sudoku_realistic_96.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4039
sudoku_realistic_97.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.4945
sudoku_realistic_98.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.42
sudoku_realistic_99.cnf,WalkSAT_Optimized,819,8829,UNSAT,1.2934
